time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/critic_loss
12396,297504,-26.720023580000003,28,24.0,10268,297403,215.57046508789062,0.0003,0.19235959649085999,2.6644039154052734,2087.1650390625
12400,297600,-26.643107840000003,28,24.0,10271,297499,201.52569580078125,0.0003,0.029530487954616547,2.6312308311462402,2878.25830078125
12404,297696,-27.600661540000004,28,24.0,10274,297595,194.5554656982422,0.0003,0.0012891143560409546,2.604072093963623,2403.11328125
12408,297792,-27.894152050000006,28,24.0,10278,297691,203.3848876953125,0.0003,0.5201380252838135,2.579474687576294,2156.050048828125
12412,297888,-26.621240909999997,28,24.0,10281,297787,201.41644287109375,0.0003,-0.5244848132133484,2.539341688156128,1887.540771484375
12416,297984,-26.44578513,28,24.0,10284,297883,182.32728576660156,0.0003,-0.09193288534879684,2.5363993644714355,2361.862060546875
12420,298080,-25.652705560000005,28,24.0,10287,297979,184.4721221923828,0.0003,0.8779262900352478,2.506527900695801,3055.716064453125
12424,298176,-25.272107879999993,28,24.0,10291,298075,200.18809509277344,0.0003,-0.20005325973033905,2.5010221004486084,1697.075927734375
12428,298272,-25.712984839999994,28,24.0,10294,298171,180.92501831054688,0.0003,0.07496002316474915,2.532071113586426,2385.60595703125
12432,298368,-26.78920247,28,24.0,10298,298267,173.5714569091797,0.0003,-0.018456829711794853,2.521890640258789,1903.2509765625
12436,298464,-28.839872589999995,28,24.0,10301,298363,189.27450561523438,0.0003,0.1031988263130188,2.497844934463501,2811.58837890625
12440,298560,-27.845836979999994,28,24.0,10305,298459,188.05545043945312,0.0003,0.2219555675983429,2.4617791175842285,2198.49072265625
12444,298656,-26.928817170000002,28,24.0,10310,298555,196.38768005371094,0.0003,-0.1956363320350647,2.455913543701172,2317.76025390625
12448,298752,-26.248264820000003,28,24.0,10314,298651,185.77621459960938,0.0003,0.30148446559906006,2.465472459793091,2215.017578125
12452,298848,-24.19277824,28,24.0,10318,298747,184.35418701171875,0.0003,-0.046597860753536224,2.480325937271118,1765.761474609375
12456,298944,-22.31939572,28,24.0,10321,298843,193.39044189453125,0.0003,-0.3245882987976074,2.4576728343963623,2586.54443359375
12460,299040,-22.492410299999996,28,24.0,10325,298939,204.82308959960938,0.0003,-0.23344659805297852,2.439628839492798,2513.048828125
12464,299136,-24.347658369999998,28,24.0,10329,299035,181.74822998046875,0.0003,-0.04993373900651932,2.411262273788452,2331.202880859375
12468,299232,-27.52973634,28,24.0,10332,299131,177.1539306640625,0.0003,-0.2981634736061096,2.4028003215789795,2330.25390625
12472,299328,-25.45765188,28,24.0,10336,299227,196.5522003173828,0.0003,-0.0462937131524086,2.3907034397125244,2492.587890625
12476,299424,-25.851840069999994,28,24.0,10340,299323,196.38729858398438,0.0003,-0.12687301635742188,2.381092071533203,2048.5048828125
12480,299520,-28.566749049999995,28,24.0,10344,299419,191.2853546142578,0.0003,0.32021626830101013,2.369814157485962,2557.48046875
12484,299616,-27.89939395,28,24.0,10347,299515,189.34878540039062,0.0003,-0.3135041892528534,2.3529610633850098,2278.11962890625
12488,299712,-30.750255539999998,28,24.0,10352,299611,191.95230102539062,0.0003,0.10471315681934357,2.3335471153259277,2896.124267578125
12492,299808,-31.127940149999993,28,24.0,10356,299707,170.21945190429688,0.0003,0.11324982345104218,2.3213765621185303,2426.545654296875
12496,299904,-26.877597359999996,28,24.0,10359,299803,188.9979248046875,0.0003,0.5384067296981812,2.3255255222320557,2698.638671875
12500,300000,-26.82869462,28,24.0,10363,299899,196.20071411132812,0.0003,-0.518439769744873,2.3103954792022705,1565.213623046875
12504,300096,-26.72562194,28,24.0,10368,299995,182.5648956298828,0.0003,-0.21508963406085968,2.291262149810791,2297.5625
12508,300192,-29.403818249999993,28,24.0,10372,300091,181.27899169921875,0.0003,-0.24661485850811005,2.283846855163574,2371.15478515625
12512,300288,-28.581243199999996,28,24.0,10375,300187,209.75283813476562,0.0003,-0.4612857699394226,2.3076510429382324,3215.8720703125
12516,300384,-27.15638861,28,24.0,10379,300283,178.95079040527344,0.0003,-0.30399656295776367,2.31805157661438,1869.524169921875
12520,300480,-27.156503279999995,28,24.0,10382,300379,192.4141845703125,0.0003,0.3054155707359314,2.3292019367218018,2123.81396484375
12524,300576,-27.91414347,28,24.0,10386,300475,171.642578125,0.0003,0.17492370307445526,2.3171274662017822,1925.8892822265625
12528,300672,-26.50500208,28,24.0,10390,300571,180.3879852294922,0.0003,-0.16697145998477936,2.3290228843688965,1690.6817626953125
12532,300768,-26.6067363,28,24.0,10393,300667,173.86119079589844,0.0003,-0.3163333535194397,2.355546712875366,2383.099609375
12536,300864,-27.02987527,28,24.0,10397,300763,189.42535400390625,0.0003,-0.1551269292831421,2.3697242736816406,2030.7906494140625
12540,300960,-25.71111371,28,24.0,10401,300859,198.70968627929688,0.0003,-0.9912275671958923,2.4218056201934814,1790.6243896484375
12544,301056,-25.72197016,28,24.0,10404,300955,194.17726135253906,0.0003,0.17101213335990906,2.446814775466919,1824.6298828125
12548,301152,-26.322453350000004,28,24.0,10408,301051,194.55184936523438,0.0003,0.03413406386971474,2.4787871837615967,2250.720947265625
12552,301248,-24.928758419999998,28,24.0,10412,301147,164.8599395751953,0.0003,-0.163180410861969,2.460916757583618,2220.1708984375
12556,301344,-24.183358879999997,28,24.0,10416,301243,163.8789520263672,0.0003,-0.07582781463861465,2.477701187133789,2041.5489501953125
12560,301440,-19.384408640000007,28,24.0,10420,301339,172.61045837402344,0.0003,0.3960823118686676,2.470460891723633,2329.7001953125
12564,301536,-20.1581491,28,24.0,10424,301435,193.58981323242188,0.0003,0.27296245098114014,2.4616713523864746,1960.689453125
12568,301632,-16.68509142,28,24.0,10428,301531,191.47047424316406,0.0003,0.02299412712454796,2.4486145973205566,3125.485595703125
12572,301728,-17.417055420000004,28,24.0,10432,301627,208.365478515625,0.0003,-0.016584835946559906,2.4855592250823975,1929.4044189453125
12576,301824,-14.86425701,28,24.0,10436,301723,205.18402099609375,0.0003,0.07499615848064423,2.528594732284546,2335.34375
12580,301920,-12.355651629999997,28,24.0,10440,301819,179.97857666015625,0.0003,-0.1782081127166748,2.544205665588379,2468.385009765625
12584,302016,-8.80094075,28,24.0,10444,301915,197.1052703857422,0.0003,-0.4018702507019043,2.5282835960388184,2511.909423828125
12588,302112,-7.528308210000001,28,24.0,10448,302011,196.93870544433594,0.0003,0.007556356489658356,2.544410228729248,1550.420166015625
12592,302208,-6.430014800000001,28,24.0,10451,302107,181.55186462402344,0.0003,0.2549740970134735,2.5386483669281006,1925.722900390625
12596,302304,-7.450985190000001,28,24.0,10456,302203,195.4781036376953,0.0003,0.2574414908885956,2.531182050704956,2196.47900390625
12600,302400,-11.547450679999999,28,24.0,10460,302299,176.39990234375,0.0003,0.10100869834423065,2.5251598358154297,2562.8955078125
12604,302496,-11.04897571,28,24.0,10463,302395,176.59877014160156,0.0003,-0.36591842770576477,2.513773202896118,2548.906494140625
12608,302592,-11.248126209999999,28,24.0,10466,302491,179.824951171875,0.0003,-0.03903857618570328,2.528038740158081,1866.044921875
12612,302688,-15.251791809999997,28,24.0,10470,302587,174.1083221435547,0.0003,0.19633826613426208,2.5769197940826416,1988.90478515625
12616,302784,-18.44331103,28,24.0,10473,302683,171.90545654296875,0.0003,0.512114405632019,2.545891523361206,3064.080078125
12620,302880,-17.518189149999998,28,24.0,10477,302779,176.46250915527344,0.0003,0.16437770426273346,2.5315420627593994,3510.3056640625
12624,302976,-17.27335936,28,24.0,10480,302875,174.3369140625,0.0003,0.3904620409011841,2.5146865844726562,2444.150634765625
12628,303072,-15.835510200000003,28,24.0,10484,302971,177.6820068359375,0.0003,-0.19440163671970367,2.5075204372406006,2651.849609375
12632,303168,-17.26059042,28,24.0,10487,303067,168.7886505126953,0.0003,-0.31248024106025696,2.479998826980591,2796.23828125
12636,303264,-15.94994368,28,24.0,10491,303163,174.11473083496094,0.0003,-0.07253817468881607,2.4652466773986816,2576.30517578125
12640,303360,-18.12315076,28,24.0,10494,303259,180.48623657226562,0.0003,-0.2189207226037979,2.4616994857788086,2885.46044921875
12644,303456,-17.14731257,28,24.0,10498,303355,214.31272888183594,0.0003,-0.4368995428085327,2.509826421737671,2390.423095703125
12648,303552,-20.030978830000002,28,24.0,10501,303451,195.6690216064453,0.0003,-0.9400972723960876,2.510654926300049,2634.287109375
12652,303648,-22.113749929999997,28,24.0,10505,303547,172.1832275390625,0.0003,-0.258770227432251,2.5328986644744873,2858.91455078125
12656,303744,-23.854639150000004,28,24.0,10509,303643,199.23292541503906,0.0003,0.1629638820886612,2.538768768310547,2327.94921875
12660,303840,-24.817362640000002,28,24.0,10513,303739,180.31683349609375,0.0003,0.146180659532547,2.5343942642211914,2380.106689453125
12664,303936,-24.287164439999998,28,24.0,10517,303835,182.5570068359375,0.0003,0.15913638472557068,2.5514402389526367,1649.297119140625
12668,304032,-24.69862837,28,24.0,10520,303931,177.49034118652344,0.0003,0.49880659580230713,2.5389442443847656,2360.908935546875
12672,304128,-22.84661229,28,24.0,10524,304027,191.79380798339844,0.0003,0.3484582304954529,2.52852463722229,2268.1875
12676,304224,-25.291477480000005,28,24.0,10528,304123,187.13534545898438,0.0003,0.05262821912765503,2.506251096725464,2366.59130859375
12680,304320,-26.299348459999997,28,24.0,10531,304219,182.2001495361328,0.0003,-0.24623747169971466,2.5081331729888916,1987.648681640625
12684,304416,-28.53439062,28,24.0,10534,304315,185.35794067382812,0.0003,-0.31329014897346497,2.5137600898742676,1797.7371826171875
12688,304512,-30.7433573,28,24.0,10538,304411,164.38143920898438,0.0003,-0.11955350637435913,2.556525945663452,2254.57861328125
12692,304608,-30.299376619999997,28,24.0,10541,304507,196.12380981445312,0.0003,-0.3510495722293854,2.5527849197387695,2443.2685546875
12696,304704,-32.846606079999994,28,24.0,10545,304603,174.86795043945312,0.0003,0.1843653917312622,2.537975311279297,2268.16748046875
12700,304800,-30.08524145,28,24.0,10549,304699,168.51121520996094,0.0003,0.25401756167411804,2.5380754470825195,2367.5673828125
12704,304896,-30.62880656000001,28,24.0,10552,304795,165.6857452392578,0.0003,-0.26349395513534546,2.5378997325897217,1569.047119140625
12708,304992,-29.70980001,28,24.0,10556,304891,180.36550903320312,0.0003,-0.3390069305896759,2.5311484336853027,2898.612060546875
12712,305088,-29.72422838,28,24.0,10560,304987,179.27951049804688,0.0003,-0.07858239859342575,2.5564424991607666,1966.4183349609375
12716,305184,-29.209668139999994,28,24.0,10564,305083,183.15658569335938,0.0003,0.269003301858902,2.5434155464172363,2086.45166015625
12720,305280,-31.084234830000003,28,24.0,10568,305179,152.15933227539062,0.0003,0.3322211802005768,2.5337917804718018,2786.423828125
12724,305376,-30.06495495,28,24.0,10572,305275,171.994873046875,0.0003,0.06855320185422897,2.5128705501556396,2702.51708984375
12728,305472,-32.68542316,28,24.0,10575,305371,189.87503051757812,0.0003,-0.4284727871417999,2.5272319316864014,2022.1654052734375
12732,305568,-30.60919819,28,24.0,10579,305467,188.2861785888672,0.0003,0.0925489217042923,2.5113017559051514,2101.77001953125
12736,305664,-26.041562450000004,28,24.0,10583,305563,182.8072967529297,0.0003,-0.5675044059753418,2.5082242488861084,1845.4990234375
12740,305760,-22.867511299999997,28,24.0,10586,305659,216.45257568359375,0.0003,0.5587212443351746,2.5017800331115723,2346.11083984375
12744,305856,-20.81076154999999,28,24.0,10590,305755,188.8278045654297,0.0003,-0.001916583627462387,2.4923934936523438,2150.27734375
12748,305952,-18.919395549999997,28,24.0,10594,305851,183.11207580566406,0.0003,-0.5897395610809326,2.465275287628174,1400.992431640625
12752,306048,-17.7229989,28,24.0,10598,305947,179.168701171875,0.0003,0.18936887383460999,2.4707319736480713,3601.650390625
12756,306144,-16.64087403,28,24.0,10602,306043,186.24659729003906,0.0003,0.4889395236968994,2.443911552429199,2567.03662109375
12760,306240,-19.85456455,28,24.0,10605,306139,196.23109436035156,0.0003,0.39267295598983765,2.405693531036377,2061.021240234375
12764,306336,-20.331541620000003,28,24.0,10609,306235,189.5247802734375,0.0003,-0.09049805998802185,2.4248106479644775,2726.89892578125
12768,306432,-19.76791369,28,24.0,10612,306331,172.61920166015625,0.0003,0.4222467839717865,2.4109787940979004,2900.538818359375
12772,306528,-23.34466829,28,24.0,10615,306427,168.48452758789062,0.0003,0.12126407027244568,2.4026496410369873,1860.3282470703125
12776,306624,-23.92887379,28,24.0,10619,306523,189.132568359375,0.0003,0.1974913477897644,2.380005359649658,2150.16845703125
12780,306720,-22.421996479999997,28,24.0,10623,306619,186.072021484375,0.0003,-0.24680210649967194,2.379664421081543,2178.24609375
12784,306816,-23.204249,28,24.0,10627,306715,200.86985778808594,0.0003,-0.4161226749420166,2.3778083324432373,1792.807373046875
12788,306912,-25.281023740000006,28,24.0,10632,306811,180.93211364746094,0.0003,-0.10004434734582901,2.3737196922302246,3077.9736328125
12792,307008,-22.578259120000002,28,24.0,10637,306907,182.9053955078125,0.0003,-0.19193077087402344,2.363095760345459,3285.03125
12796,307104,-21.66106284,28,24.0,10641,307003,185.00479125976562,0.0003,-0.21258488297462463,2.371093511581421,1663.568359375
12800,307200,-21.13135092,28,24.0,10645,307099,172.41180419921875,0.0003,-0.06754840910434723,2.3573856353759766,2293.557373046875
12804,307296,-22.782705070000002,28,24.0,10650,307195,167.5243377685547,0.0003,0.2883172631263733,2.34805965423584,2143.41845703125
12808,307392,-20.4317341,28,24.0,10654,307291,195.47998046875,0.0003,-0.5068152546882629,2.360614061355591,1935.047119140625
12812,307488,-17.981554570000004,28,24.0,10659,307387,177.83685302734375,0.0003,-0.09376747161149979,2.3426597118377686,2866.39208984375
12816,307584,-17.177642559999995,28,24.0,10663,307483,170.759033203125,0.0003,0.2291322648525238,2.4005093574523926,1850.301025390625
12820,307680,-17.77241058,28,24.0,10668,307579,185.67636108398438,0.0003,0.11674724519252777,2.3885915279388428,1976.9427490234375
12824,307776,-17.20739792,28,24.0,10672,307675,167.05581665039062,0.0003,0.039846211671829224,2.4002702236175537,2131.6806640625
12828,307872,-15.333186769999998,28,24.0,10676,307771,179.7664794921875,0.0003,0.27353644371032715,2.381436824798584,1564.46923828125
12832,307968,-17.24830252,28,24.0,10680,307867,164.79489135742188,0.0003,0.0728837251663208,2.357295036315918,2314.8486328125
12836,308064,-22.48333253,28,24.0,10684,307963,189.41323852539062,0.0003,0.18784157931804657,2.3473267555236816,1537.145263671875
12840,308160,-25.38812332,28,24.0,10688,308059,170.71218872070312,0.0003,0.12238853424787521,2.334975481033325,1748.2271728515625
12844,308256,-25.69059674,28,24.0,10692,308155,174.5199737548828,0.0003,0.11728301644325256,2.345092296600342,2339.060546875
12848,308352,-26.567249670000002,28,24.0,10696,308251,191.3248291015625,0.0003,0.17211496829986572,2.35343337059021,2381.30126953125
12852,308448,-26.355286850000006,28,24.0,10699,308347,188.2350311279297,0.0003,-0.23833027482032776,2.329707384109497,1954.830810546875
12856,308544,-25.864962650000002,28,24.0,10703,308443,182.66416931152344,0.0003,0.14273129403591156,2.3171753883361816,1624.2740478515625
12860,308640,-24.10352245,28,24.0,10706,308539,185.62599182128906,0.0003,0.5227530598640442,2.2941813468933105,2149.8134765625
12864,308736,-24.99769986,28,24.0,10710,308635,181.43905639648438,0.0003,0.28128179907798767,2.2818164825439453,2327.549560546875
12868,308832,-24.704127659999997,28,24.0,10713,308731,170.29351806640625,0.0003,0.3392953872680664,2.288996934890747,1993.648193359375
12872,308928,-23.464836990000002,28,24.0,10717,308827,178.9344482421875,0.0003,-0.26294830441474915,2.3083667755126953,2173.048828125
12876,309024,-22.21566789,28,24.0,10720,308923,175.47203063964844,0.0003,0.33530470728874207,2.313244104385376,2239.6318359375
12880,309120,-21.008176060000004,28,24.0,10724,309019,155.34274291992188,0.0003,0.5113611221313477,2.3198890686035156,2689.654541015625
12884,309216,-22.08089657,28,24.0,10728,309115,163.0811767578125,0.0003,0.243865966796875,2.3229098320007324,2046.3067626953125
12888,309312,-16.868008849999995,28,24.0,10732,309211,191.09237670898438,0.0003,-0.025984525680541992,2.3529398441314697,1414.2451171875
12892,309408,-18.27050412,28,24.0,10736,309307,183.7583770751953,0.0003,0.01118383090943098,2.3562510013580322,1496.618408203125
12896,309504,-20.447362249999998,28,24.0,10740,309403,187.67678833007812,0.0003,0.6282088756561279,2.3499436378479004,2600.969482421875
12900,309600,-21.43764145,28,24.0,10744,309499,182.80136108398438,0.0003,0.17265720665454865,2.34555721282959,1786.2857666015625
12904,309696,-18.82576362,28,24.0,10748,309595,198.59715270996094,0.0003,0.2855786681175232,2.3704261779785156,2197.6162109375
12908,309792,-20.91111016,28,24.0,10752,309691,188.60391235351562,0.0003,-0.028189465403556824,2.3684184551239014,2091.797607421875
12912,309888,-21.758429409999998,28,24.0,10755,309787,165.236328125,0.0003,-0.12310359627008438,2.353853702545166,1949.05615234375
